molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL4450262,CC1(C)OC(=O)Nc2cccc(Oc3cc(Cl)cc(C#N)c3)c21,intermediate,1150.0
CHEMBL4450262,CC1(C)OC(=O)Nc2cccc(Oc3cc(Cl)cc(C#N)c3)c21,active,894.0
CHEMBL4535359,CC(C)Oc1ccc2cccnc2c1-c1cccc2ccccc12,inactive,100000.0
CHEMBL4465677,CC(C)Oc1ccc2cccnc2c1-c1cccc2cccnc12,inactive,100000.0
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,1.0
CHEMBL4535359,CC(C)Oc1ccc2cccnc2c1-c1cccc2ccccc12,inactive,46800.0
CHEMBL4465677,CC(C)Oc1ccc2cccnc2c1-c1cccc2cccnc12,inactive,100000.0
CHEMBL1493884,NC(=O)c1c(N)sc2c1CCCCC2,inactive,28100.0
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,inactive,10000.0
CHEMBL4476506,Cc1cc(-c2ccc(C#N)cc2)ccc1Oc1ccnc(Nc2ccc(C#N)cc2)n1,active,5.5
CHEMBL4447319,COc1cc(-c2ccc(C#N)cc2)ccc1Oc1ccnc(Nc2ccc(C#N)cc2)n1,active,9.3
CHEMBL4529454,N#Cc1ccc(Nc2nccc(Oc3ccc(-c4ccc(C#N)cc4)cc3F)n2)cc1,active,3.7
CHEMBL4462221,N#Cc1ccc(Nc2nccc(Oc3ccc(-c4ccc(C#N)cc4)cc3Cl)n2)cc1,active,8.3
CHEMBL4441844,Cc1cc(-c2ccc(C#N)cc2)ccc1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,6.2
CHEMBL4437134,COc1cc(-c2ccc(C#N)cc2)ccc1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,6.0
CHEMBL4526111,Cc1cc(-c2ccc(C#N)cc2)cc(Cl)c1Oc1ccnc(Nc2ccc(C#N)cc2)n1,active,10.8
CHEMBL4468717,Cc1cc(-c2ccc(C#N)cc2)c(Cl)cc1Oc1ccnc(Nc2ccc(C#N)cc2)n1,active,18.8
CHEMBL4463385,N#Cc1ccc(Nc2nccc(Oc3c(F)cc(-c4ccc(C#N)cc4)cc3F)n2)cc1,active,13.2
CHEMBL4435752,Cc1cc(-c2ccc(C#N)cc2F)ccc1Oc1ccnc(Nc2ccc(C#N)cc2)n1,active,8.7
CHEMBL4551930,N#Cc1ccc(Nc2nccc(Nc3c(F)cc(-c4ccc(C#N)cc4)cc3F)n2)cc1,active,4.7
CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,active,404.0
CHEMBL223228,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,active,30.0
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,11.0
CHEMBL4526732,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2sccc12,active,114.0
CHEMBL4094163,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,101.0
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,12.0
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,15.0
CHEMBL3929927,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,76.0
CHEMBL4526732,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2sccc12,active,228.0
CHEMBL4094163,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,99.0
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,13.0
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,24.0
CHEMBL3929927,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,92.0
CHEMBL4526732,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2sccc12,active,222.0
CHEMBL4094163,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,191.0
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,25.0
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,27.0
CHEMBL3929927,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,162.0
CHEMBL4526732,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2sccc12,active,141.0
CHEMBL4094163,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,149.0
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,17.0
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,21.0
CHEMBL3929927,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,126.0
CHEMBL4526732,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2sccc12,active,452.0
CHEMBL4094163,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,301.0
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,46.0
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,84.0
CHEMBL3929927,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,215.0
CHEMBL4526732,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2sccc12,active,374.0
CHEMBL4094163,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,350.0
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,32.0
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,41.0
CHEMBL3929927,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,200.0
CHEMBL4526732,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2sccc12,active,130.0
CHEMBL4094163,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,106.0
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,8.0
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,15.0
CHEMBL3929927,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,222.0
CHEMBL4526732,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2sccc12,active,120.0
CHEMBL4094163,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,107.0
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,19.0
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,23.0
CHEMBL3929927,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,active,71.0
CHEMBL4549531,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)N[C@@H]3CCN(CC(N)=O)C3)[nH]c3ccc(Cl)cc23)c1,intermediate,1490.0
CHEMBL4446893,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)N[C@H]3CCN(S(C)(=O)=O)C3)[nH]c3ccc(Cl)cc23)c1,active,610.0
CHEMBL85059,Cc1cc(C)cc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Cl)cc23)c1,active,560.0
CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,active,590.0
CHEMBL223228,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,active,14.0
CHEMBL4459084,Cc1ccc2oc(=O)c3c(O)cc(=O)oc3c2c1,inactive,16500.0
CHEMBL4440430,Cc1ccc2c(c1)oc(=O)c1c(O)cc(=O)oc12,inactive,100000.0
CHEMBL4457846,Cc1cccc2c1oc(=O)c1c(O)cc(=O)oc12,inactive,29800.0
CHEMBL4581840,O=c1cc(O)c2c(=O)oc3ccc4ccccc4c3c2o1,inactive,61300.0
CHEMBL4436493,O=c1cc(O)c2c(=O)oc3c4ccccc4ccc3c2o1,inactive,24700.0
CHEMBL4546001,CC(=O)c1c(O)c2c(=O)oc3ccccc3c2oc1=O,inactive,26310.0
CHEMBL4450551,CC(=O)c1c(O)c2c(=O)oc3ccc(C)cc3c2oc1=O,intermediate,6750.0
CHEMBL4569505,CC(=O)c1c(O)c2c(=O)oc3cc(C)ccc3c2oc1=O,inactive,100000.0
CHEMBL4570404,CC(=O)c1c(O)c2c(=O)oc3c(C)cccc3c2oc1=O,inactive,25500.0
CHEMBL4567188,CC(=O)CC(=O)c1c(O)c2c(=O)oc3ccccc3c2oc1=O,inactive,85800.0
CHEMBL4453513,CC(=O)CC(=O)c1c(O)c2c(=O)oc3ccc4ccccc4c3c2oc1=O,inactive,13800.0
CHEMBL4461018,CC(=O)CC(=O)c1c(O)c2c(=O)oc3c4ccccc4ccc3c2oc1=O,inactive,51200.0
CHEMBL4450126,Cc1cc(=O)c2c(=O)oc3c4ccccc4oc(=O)c3c2o1,inactive,16800.0
CHEMBL4465730,O=C(c1ccccc1)c1ccc2c(c1)N=CCC(c1c(O)c3c(=O)oc4ccccc4c3oc1=O)=N2,inactive,38400.0
CHEMBL4467593,Cc1ccc2oc(=O)c3cc(C4=Nc5ccc(C(=O)c6ccccc6)cc5N=CC4)c(=O)oc3c2c1,inactive,42900.0
CHEMBL4586578,Cc1cc(-c2c(O)c3c(=O)oc4ccccc4c3oc2=O)nn1-c1ccccc1,inactive,51800.0
CHEMBL45578,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(F)cc1,inactive,11200.0
CHEMBL1652111,COP(=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,inactive,11000.0
CHEMBL4468611,CCCCC(O)(c1c(NC(=O)OCC)[nH]c2ccc(Br)cc12)C(F)(F)F,intermediate,1932.0
CHEMBL4474372,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2c1SCC2,active,74.0
CHEMBL4594064,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3)CC2)nc2c1SCC2,active,66.0
CHEMBL4553083,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)nc2c1SCC2,active,130.0
CHEMBL4570889,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccncc3)CC2)nc2c1SCC2,active,112.0
CHEMBL4526807,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)nc2c1SCC2,active,175.0
CHEMBL4533242,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3cccc(C(N)=O)c3)CC2)nc2c1SCC2,active,94.0
CHEMBL4584556,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2c1CSC2,active,410.0
CHEMBL4570178,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)nc2c1CSC2,active,91.0
CHEMBL4546225,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)nc2c1CSC2,active,129.0
CHEMBL4469840,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(N)cc3)CC2)nc2c1CSC2,active,115.0
CHEMBL4445956,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(NS(C)(=O)=O)cc3)CC2)nc2c1CSC2,active,140.0
CHEMBL4437991,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2c1COC2,active,109.0
CHEMBL4514678,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3)CC2)nc2c1COC2,active,51.0
CHEMBL4557661,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)nc2c1COC2,active,77.0
CHEMBL4570398,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccncc3)CC2)nc2c1COC2,active,56.0
CHEMBL4586013,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)nc2c1COC2,active,92.0
CHEMBL4563214,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3cccc(C(N)=O)c3)CC2)nc2c1COC2,active,91.0
CHEMBL4561250,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2c1CCC2,active,91.0
CHEMBL4464437,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3)CC2)nc2c1CCC2,active,73.0
CHEMBL4464124,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)nc2c1CCC2,active,157.0
CHEMBL4563462,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccncc3)CC2)nc2c1CCC2,active,73.0
CHEMBL4442432,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)nc2c1CCC2,active,241.0
CHEMBL4436487,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3cccc(C(N)=O)c3)CC2)nc2c1CCC2,active,241.0
CHEMBL4451654,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2c1CCCC2,active,84.0
CHEMBL4525390,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3)CC2)nc2c1CCCC2,active,51.0
CHEMBL4577248,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)nc2c1CCCC2,active,89.0
CHEMBL4454996,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccncc3)CC2)nc2c1CCCC2,active,72.0
CHEMBL4553824,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)nc2c1CCCC2,active,94.0
CHEMBL4545315,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3cccc(C(N)=O)c3)CC2)nc2c1CCCC2,active,101.0
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,11.0
CHEMBL4459600,Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCC(NC(=O)OC(C)(C)C)CC3)cc2)n1,active,413.0
CHEMBL4520472,Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(CNC3CCN(C(=O)OC(C)(C)C)CC3)cc2)n1,active,277.0
CHEMBL4476773,Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCOCC3)cc2)n1,active,42.0
CHEMBL4452136,Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCN(S(C)(=O)=O)CC3)cc2)n1,active,49.0
CHEMBL4545416,Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCC(NS(C)(=O)=O)CC3)cc2)n1,active,79.0
CHEMBL4466440,Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCC(NS(N)(=O)=O)CC3)cc2)n1,active,152.0
CHEMBL4572495,Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCN(C(=O)OC(C)(C)C)CC3)cc2)n1,active,297.0
CHEMBL4519609,Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCC(NC(=O)OC(C)(C)C)CC3)cc2)n1,active,499.0
CHEMBL4453186,Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCN(S(C)(=O)=O)CC3)cc2)n1,active,67.0
CHEMBL4576965,Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCC(NS(C)(=O)=O)CC3)cc2)n1,active,76.0
CHEMBL4435214,Cc1cc(C)c(Oc2nc(N)nc(Nc3ccc(CN4CCOCC4)cc3)n2)c(C)c1,active,442.0
CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,active,595.0
CHEMBL223228,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,active,7.0
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,11.0
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,22.0
CHEMBL4459600,Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCC(NC(=O)OC(C)(C)C)CC3)cc2)n1,active,416.87
CHEMBL4520472,Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(CNC3CCN(C(=O)OC(C)(C)C)CC3)cc2)n1,active,275.42
CHEMBL4476773,Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCOCC3)cc2)n1,active,41.69
CHEMBL4452136,Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCN(S(C)(=O)=O)CC3)cc2)n1,active,48.98
CHEMBL4545416,Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCC(NS(C)(=O)=O)CC3)cc2)n1,active,79.43
CHEMBL4466440,Cc1cc(C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCC(NS(N)(=O)=O)CC3)cc2)n1,active,151.36
CHEMBL4572495,Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCN(C(=O)OC(C)(C)C)CC3)cc2)n1,active,295.12
CHEMBL4519609,Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCC(NC(=O)OC(C)(C)C)CC3)cc2)n1,active,501.19
CHEMBL4453186,Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCN(S(C)(=O)=O)CC3)cc2)n1,active,67.61
CHEMBL4576965,Cc1cc(/C=C/C#N)cc(C)c1Oc1ccnc(Nc2ccc(CN3CCC(NS(C)(=O)=O)CC3)cc2)n1,active,75.86
CHEMBL4435214,Cc1cc(C)c(Oc2nc(N)nc(Nc3ccc(CN4CCOCC4)cc3)n2)c(C)c1,active,446.68
CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,active,588.84
CHEMBL223228,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,active,7.079
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,10.96
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,21.88
CHEMBL4464233,NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](N)Cc1c[nH]c2ccccc12,inactive,42600.0
CHEMBL4539295,NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@H](N)Cc1c[nH]c2ccccc12,intermediate,6100.0
CHEMBL4450967,NC(=O)C[C@@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(N)=O,intermediate,3820.0
CHEMBL4454754,NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)[C@H](N)Cc1c[nH]c2ccccc12,inactive,188000.0
CHEMBL4476130,NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCCCCNC(=O)[C@H](N)Cc1c[nH]c2ccccc12,inactive,116000.0
CHEMBL4593962,NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,inactive,227000.0
CHEMBL4526451,NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCCCCNC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,inactive,156000.0
CHEMBL227123,NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,inactive,9900000.0
CHEMBL43128,COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O,inactive,100000.0
CHEMBL1200806,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+],inactive,6700000.0
CHEMBL275098,O=C(O)c1cnc2ccccc2c1,inactive,2400000.0
CHEMBL4435617,O=C(O)c1ccnc2ccccc12,inactive,9600000.0
CHEMBL151797,O=C(O)c1cnc2ccccc2n1,inactive,320000.0
CHEMBL4457029,NCC1NC(=O)C[C@@H](C(N)=O)NC(=O)C(CNC(=O)c2cnc3ccccc3n2)NC(=O)CNC(=O)CNC(=O)CNC(=O)C(CNC(=O)c2cnc3ccccc3n2)NC1=O,intermediate,6500.0
CHEMBL4539295,NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@H](N)Cc1c[nH]c2ccccc12,intermediate,5000.0
CHEMBL4450967,NC(=O)C[C@@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(N)=O,intermediate,2870.0
CHEMBL4526451,NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCCCCNC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,inactive,236000.0
CHEMBL227123,NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,inactive,15700000.0
CHEMBL4457029,NCC1NC(=O)C[C@@H](C(N)=O)NC(=O)C(CNC(=O)c2cnc3ccccc3n2)NC(=O)CNC(=O)CNC(=O)CNC(=O)C(CNC(=O)c2cnc3ccccc3n2)NC1=O,intermediate,7000.0
CHEMBL4457029,NCC1NC(=O)C[C@@H](C(N)=O)NC(=O)C(CNC(=O)c2cnc3ccccc3n2)NC(=O)CNC(=O)CNC(=O)CNC(=O)C(CNC(=O)c2cnc3ccccc3n2)NC1=O,inactive,21800.0
CHEMBL3593481,Oc1ccc(/C=C/c2cc(O)c3c(-c4cc(O)cc(O)c4)c(-c4ccc(O)cc4)oc3c2)cc1,intermediate,8000.0
CHEMBL4442726,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2ccsc12,active,36.2
CHEMBL4526117,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2sccc12,active,56.6
CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,active,181.0
CHEMBL4546044,O=C(Nc1ccc2c(=O)n(O)c(=O)[nH]c2c1)c1ccccc1,intermediate,2520.0
CHEMBL4529338,O=C(Nc1ccc2c(=O)n(O)c(=O)[nH]c2c1)c1ccc(F)cc1,intermediate,3730.0
CHEMBL4593526,Cc1ccc(C(=O)Nc2ccc3c(=O)n(O)c(=O)[nH]c3c2)cc1,intermediate,2740.0
CHEMBL4470804,O=C(Nc1ccc2c(=O)n(O)c(=O)[nH]c2c1)c1ccc(C(F)(F)F)cc1,intermediate,6090.0
CHEMBL4476571,O=C(Nc1ccc2c(=O)n(O)c(=O)[nH]c2c1)c1cccc(F)c1,intermediate,3730.0
CHEMBL4455408,O=c1[nH]c2cc(NS(=O)(=O)c3cccc(C(F)(F)F)c3)ccc2c(=O)n1O,intermediate,5330.0
CHEMBL4437234,O=c1[nH]c2cc(NS(=O)(=O)c3ccc4ccccc4c3)ccc2c(=O)n1O,inactive,20100.0
CHEMBL4439898,Cc1cc(C)c(S(=O)(=O)Nc2ccc3c(=O)n(O)c(=O)[nH]c3c2)c(C)c1,intermediate,3240.0
CHEMBL4557712,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc3c(=O)n(O)c(=O)[nH]c3c2)cc1,intermediate,5880.0
CHEMBL4440843,O=c1[nH]c2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2c(=O)n1O,intermediate,5680.0
CHEMBL4570054,O=c1[nH]c2cc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)ccc2c(=O)n1O,inactive,11700.0
CHEMBL4434795,Cc1cccc(S(=O)(=O)Nc2ccc3c(=O)n(O)c(=O)[nH]c3c2)c1,intermediate,4100.0
CHEMBL4554606,O=C(Nc1ccc2[nH]c(=O)n(O)c(=O)c2c1)c1ccccc1F,intermediate,4290.0
CHEMBL4452099,O=c1[nH]c2ccc(NS(=O)(=O)c3ccccc3)cc2c(=O)n1O,intermediate,1190.0
CHEMBL4462038,O=c1[nH]c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2c(=O)n1O,intermediate,2250.0
CHEMBL4452475,O=c1[nH]c2ccc(NS(=O)(=O)c3ccc4ccccc4c3)cc2c(=O)n1O,active,410.0
CHEMBL4577620,O=c1[nH]c2ccc(NS(=O)(=O)c3cccc(C(F)(F)F)c3)cc2c(=O)n1O,intermediate,2000.0
