,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
5403,CHEMBL1171241,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccccc3)C2)ncc1Br,active,464.3670000000001,5.210720000000004,1.0,6.0,6.0
5404,CHEMBL1171516,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccccc3)CC2)ncc1Br,active,478.3940000000001,5.600820000000004,1.0,6.0,6.950781977329818
5405,CHEMBL1170190,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccccc3)CC2)ncc1Br,active,492.42100000000016,5.596420000000005,1.0,6.0,7.823908740944319
5406,CHEMBL1171331,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(Cc3ccccc3)CC2)n1,active,413.5250000000002,4.8339200000000035,1.0,6.0,6.665546248849069
5407,CHEMBL1171401,Cc1cc(C#N)cc(C)c1Oc1ccnc(NCCC(=O)Nc2ccc(S(N)(=O)=O)cc2Cl)n1,active,500.96800000000013,3.498920000000001,3.0,8.0,6.0
5408,CHEMBL1172334,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(=O)O)cc3Cl)CC2)ncc1Br,active,570.8750000000002,5.948020000000005,2.0,7.0,7.494850021680094
5409,CHEMBL1169982,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3Cl)CC2)ncc1Br,active,569.8910000000003,5.3487200000000055,2.0,7.0,6.882728704344236
5410,CHEMBL1171404,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C#N)cc3Cl)CC2)ncc1Br,active,551.8760000000002,6.121500000000005,1.0,7.0,6.835647144215563
5411,CHEMBL1171403,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3Cl)CC2)ncc1Br,active,605.9460000000003,4.897220000000004,2.0,8.0,7.045757490560675
5412,CHEMBL1170006,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3Cl)CC2)n1,active,527.0500000000003,4.134720000000002,2.0,8.0,7.075720713938118
5413,CHEMBL1170005,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3Cl)CC2)ncc1Br,active,604.9580000000003,5.653320000000005,1.0,8.0,7.346787486224656
5414,CHEMBL1170387,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3Cl)CC2)n1,active,526.0620000000002,4.890820000000004,1.0,8.0,7.657577319177793
5415,CHEMBL1170386,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)ncc1Br,active,570.5130000000003,4.999920000000005,1.0,8.0,7.552841968657781
5416,CHEMBL1169811,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)n1,active,491.6170000000003,4.237420000000004,1.0,8.0,7.468521082957745
5417,CHEMBL1169643,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C#N)cc3)CC2)ncc1Br,active,517.4310000000003,5.468100000000005,1.0,7.0,7.6777807052660805
5418,CHEMBL1170591,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3cccc(C#N)c3)CC2)ncc1Br,active,517.4310000000003,5.468100000000004,1.0,7.0,7.638272163982407
5419,CHEMBL1170378,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccccc3C#N)CC2)ncc1Br,active,517.4310000000003,5.468100000000005,1.0,7.0,7.5376020021010435
5420,CHEMBL1170018,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(Cl)cc3)CC2)ncc1Br,active,526.8660000000002,6.249820000000005,1.0,6.0,6.818156412055227
5421,CHEMBL1171426,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3cccc(Cl)c3)CC2)ncc1Br,active,526.8660000000002,6.249820000000005,1.0,6.0,6.617982957425132
5422,CHEMBL1171241,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccccc3)C2)ncc1Br,active,464.3670000000001,5.210720000000004,1.0,6.0,7.173925197299173
5423,CHEMBL1171516,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccccc3)CC2)ncc1Br,active,478.3940000000001,5.600820000000004,1.0,6.0,6.716698771296451
5424,CHEMBL1170190,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccccc3)CC2)ncc1Br,active,492.42100000000016,5.596420000000005,1.0,6.0,7.721246399047171
5425,CHEMBL1171331,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(Cc3ccccc3)CC2)n1,active,413.5250000000002,4.8339200000000035,1.0,6.0,7.060480747381382
5426,CHEMBL1171401,Cc1cc(C#N)cc(C)c1Oc1ccnc(NCCC(=O)Nc2ccc(S(N)(=O)=O)cc2Cl)n1,active,500.96800000000013,3.498920000000001,3.0,8.0,6.045757490560675
5427,CHEMBL1172840,COc1c(Oc2ccnc(Nc3ccc(C#N)cc3)n2)ccc2cc(C#N)ccc12,active,393.4060000000001,4.917660000000003,1.0,7.0,9.045757490560675
5428,CHEMBL1172841,COc1cc2cc(C#N)ccc2cc1Oc1ccnc(Nc2ccc(C#N)cc2)n1,active,393.4060000000001,4.917660000000003,1.0,7.0,9.2839966563652
5429,CHEMBL1172923,COc1cc2cc(C#N)ccc2c(OC)c1Oc1ccnc(Nc2ccc(C#N)cc2)n1,active,423.4320000000001,4.926260000000004,1.0,8.0,10.397940008672037
5430,CHEMBL1171083,N#Cc1ccc(Nc2nccc(Oc3ccc4cc(C#N)ccc4c3)n2)cc1,active,363.38000000000005,4.909060000000004,1.0,6.0,8.498940737782249
5431,CHEMBL1171084,N#Cc1ccc(Nc2nccc(Oc3ccc4cc(C#N)ccc4c3Br)n2)cc1,active,442.27600000000007,5.671560000000003,1.0,6.0,8.876148359032914
5432,CHEMBL1172399,N#Cc1ccc(Nc2nccc(Oc3cc4ccc(C#N)cc4cc3Br)n2)cc1,active,442.27600000000007,5.671560000000003,1.0,6.0,9.301029995663981
5433,CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,active,266.30400000000003,2.6512200000000004,1.0,4.0,9.431798275933005
5434,CHEMBL240416,COc1ccc(OC)c(CCNC(=S)Nc2ccc(Br)cn2)c1,active,396.31,3.3904000000000014,2.0,4.0,7.42021640338319
5436,CHEMBL1173828,COc1ccc(OCCC#Cc2cn([C@H]3C=C[C@@H](CO)O3)c(=O)[nH]c2=O)c(CCNC(=S)Nc2ccc(Br)cn2)c1,active,642.5320000000002,2.4983000000000004,4.0,9.0,7.214670164989233
5437,CHEMBL1172574,COc1ccc(OCCOCC#Cc2cn([C@H]3C=C[C@@H](CO)O3)c(=O)[nH]c2=O)c(CCNC(=S)Nc2ccc(Br)cn2)c1,active,672.5580000000002,2.1247999999999996,4.0,10.0,6.2403321553103694
5438,CHEMBL1172575,COc1ccc(OCCOCCOCC#Cc2cn([C@H]3C=C[C@@H](CO)O3)c(=O)[nH]c2=O)c(CCNC(=S)Nc2ccc(Br)cn2)c1,active,716.6110000000001,2.1414,4.0,11.0,6.070581074285707
5441,CHEMBL1241554,O=C(NN1C(=O)[C@H]2C3C=CC(C4CC43)[C@H]2C1=O)c1ccc(Cn2cnc3ccccc32)cc1,inactive,438.48700000000014,2.7825000000000006,1.0,5.0,3.3400837999301496
5442,CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,inactive,266.30400000000003,2.6512200000000004,1.0,4.0,4.87942606879415
5443,CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,active,366.4280000000001,4.989100000000003,2.0,6.0,7.376750709602099
5445,CHEMBL1253541,Cc1cc(=O)oc2c3c(ccc12)OC(C)(C)[C@H](OC(=O)[C@]12CC[C@](C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)[C@]12CC[C@](C)(C(=O)O1)C2(C)C,inactive,636.6940000000003,5.012320000000004,0.0,11.0,4.982966660701219
5446,CHEMBL1171516,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccccc3)CC2)ncc1Br,active,478.3940000000001,5.600820000000004,1.0,6.0,6.716698771296451
5447,CHEMBL1233738,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)n1,active,478.57800000000026,3.4857200000000015,2.0,8.0,7.619788758288394
5448,CHEMBL1258587,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(S(N)(=O)=O)c3)CC2)ncc1Br,active,557.4740000000002,4.2482200000000025,2.0,8.0,7.721246399047171
5449,CHEMBL1258588,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(S(N)(=O)=O)c3)CC2)n1,active,478.57800000000026,3.4857200000000015,2.0,8.0,7.823908740944319
5450,CHEMBL1258697,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccccc3C(N)=O)CC2)ncc1Br,active,521.4190000000002,4.699720000000003,2.0,7.0,7.494850021680094
5451,CHEMBL1258698,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,521.4190000000002,4.699720000000003,2.0,7.0,7.721246399047171
5452,CHEMBL1258814,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1,active,442.52300000000025,3.9372200000000017,2.0,7.0,8.154901959985743
5453,CHEMBL1258815,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccc(C(N)=O)cc3)CC2)ncc1Br,active,521.4190000000002,4.699720000000003,2.0,7.0,7.619788758288394
5454,CHEMBL1258930,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(S(C)(=O)=O)c3)CC2)ncc1Br,active,556.4860000000002,5.004320000000005,1.0,8.0,7.376750709602099
5455,CHEMBL1258931,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(S(C)(=O)=O)c3)CC2)n1,active,477.59000000000026,4.241820000000003,1.0,8.0,7.958607314841775
5456,CHEMBL1257195,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C#N)c3)CC2)ncc1Br,active,503.40400000000017,5.472500000000004,1.0,7.0,6.987162775294828
5457,CHEMBL1257196,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(C#N)c3)CC2)n1,active,424.5080000000002,4.7100000000000035,1.0,7.0,7.292429823902063
5458,CHEMBL1257315,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(=O)O)c3)CC2)ncc1Br,active,522.4030000000002,5.299020000000004,2.0,7.0,7.795880017344075
5459,CHEMBL1257316,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3ccc(Cl)c(C(N)=O)c3)CC2)n1,active,476.96800000000025,4.590620000000003,2.0,7.0,8.045757490560675
5460,CHEMBL1257430,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cc(Cl)cc(C(N)=O)c3)CC2)n1,active,476.96800000000025,4.590620000000004,2.0,7.0,7.552841968657781
5461,CHEMBL1257431,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cc(C(N)=O)ccc3Cl)CC2)ncc1Br,active,555.8640000000003,5.353120000000004,2.0,7.0,7.119186407719209
5462,CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,435.2850000000001,4.717400000000002,2.0,7.0,7.585026652029182
5463,CHEMBL1257545,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Cl,active,476.9680000000002,4.590620000000003,2.0,7.0,7.619788758288394
5464,CHEMBL1257664,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1F,active,460.5130000000002,4.076320000000003,2.0,7.0,7.853871964321762
5465,CHEMBL1257665,Cc1cnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)nc1Oc1c(C)cc(C#N)cc1C,active,456.5500000000003,4.2456400000000025,2.0,7.0,7.920818753952375
5466,CHEMBL1257787,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1C(F)(F)F,active,510.5200000000002,4.956020000000003,2.0,7.0,7.0655015487564325
5467,CHEMBL1257788,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1N,active,457.53800000000024,3.519420000000001,3.0,8.0,7.721246399047171
5468,CHEMBL1257904,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1[N+](=O)[O-],active,487.52000000000027,3.8454200000000016,2.0,9.0,6.962573502059376
5469,CHEMBL1257905,Cc1cc(C#N)cc(Cl)c1Oc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1,active,462.9410000000003,4.282200000000003,2.0,7.0,8.096910013008056
5470,CHEMBL1258015,Cc1cc(C#N)cc(Cl)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,541.8370000000002,5.044700000000003,2.0,7.0,7.552841968657781
5471,CHEMBL1258016,Cc1cc(C#N)cc(Cl)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Cl,active,497.3860000000003,4.935600000000003,2.0,7.0,7.698970004336019
5472,CHEMBL1258135,Cc1cnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)nc1Oc1c(C)cc(C#N)cc1Cl,active,476.9680000000003,4.590620000000003,2.0,7.0,8.221848749616356
5473,CHEMBL1258136,COc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1,active,458.52200000000033,3.6374000000000013,2.0,8.0,7.7447274948966935
5474,CHEMBL1258249,COc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,537.4180000000002,4.399900000000002,2.0,8.0,7.251811972993799
5475,CHEMBL1258250,COc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Cl,active,492.9670000000002,4.290800000000003,2.0,8.0,7.721246399047171
5476,CHEMBL1258363,COc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1C,active,472.54900000000026,3.945820000000002,2.0,8.0,7.6777807052660805
5477,CHEMBL1258364,Cc1cc(C#N)cc(F)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,525.3820000000003,4.530400000000003,2.0,7.0,8.221848749616356
5478,CHEMBL1258477,Cc1cc(C#N)cc(C)c1Nc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1,active,441.53900000000027,3.8885200000000015,3.0,7.0,7.638272163982407
5479,CHEMBL1258478,Cc1cc(C#N)cc(C)c1Nc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,520.4350000000002,4.651020000000003,3.0,7.0,7.721246399047171
5480,CHEMBL1255604,Cc1cc(C#N)cc(Cl)c1Nc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1,active,461.95700000000033,4.233500000000003,3.0,7.0,7.443697499232712
5481,CHEMBL1258589,Cc1cc(C#N)cc(Cl)c1Nc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,540.8530000000003,4.996000000000003,3.0,7.0,7.823908740944319
5482,CHEMBL1171516,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccccc3)CC2)ncc1Br,active,478.3940000000001,5.600820000000004,1.0,6.0,6.950781977329818
5483,CHEMBL1233738,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)n1,active,478.57800000000026,3.4857200000000015,2.0,8.0,6.0
5484,CHEMBL1258587,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(S(N)(=O)=O)c3)CC2)ncc1Br,active,557.4740000000002,4.2482200000000025,2.0,8.0,7.142667503568731
5485,CHEMBL1258588,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(S(N)(=O)=O)c3)CC2)n1,active,478.57800000000026,3.4857200000000015,2.0,8.0,6.206209615309181
5486,CHEMBL1258697,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccccc3C(N)=O)CC2)ncc1Br,active,521.4190000000002,4.699720000000003,2.0,7.0,6.014573525916998
5487,CHEMBL1258698,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,521.4190000000002,4.699720000000003,2.0,7.0,7.522878745280337
5488,CHEMBL1258814,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1,active,442.52300000000025,3.9372200000000017,2.0,7.0,7.795880017344075
5489,CHEMBL1258815,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccc(C(N)=O)cc3)CC2)ncc1Br,active,521.4190000000002,4.699720000000003,2.0,7.0,6.0
5490,CHEMBL1258930,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(S(C)(=O)=O)c3)CC2)ncc1Br,active,556.4860000000002,5.004320000000005,1.0,8.0,7.0
5491,CHEMBL1258931,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(S(C)(=O)=O)c3)CC2)n1,active,477.59000000000026,4.241820000000003,1.0,8.0,6.623423042943488
5492,CHEMBL1257195,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C#N)c3)CC2)ncc1Br,active,503.40400000000017,5.472500000000004,1.0,7.0,6.453457336521869
5493,CHEMBL1257196,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(C#N)c3)CC2)n1,active,424.5080000000002,4.7100000000000035,1.0,7.0,6.112382699664264
5494,CHEMBL1257315,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(=O)O)c3)CC2)ncc1Br,active,522.4030000000002,5.299020000000004,2.0,7.0,6.0
5495,CHEMBL1257316,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3ccc(Cl)c(C(N)=O)c3)CC2)n1,active,476.96800000000025,4.590620000000003,2.0,7.0,6.716698771296451
5496,CHEMBL1257430,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cc(Cl)cc(C(N)=O)c3)CC2)n1,active,476.96800000000025,4.590620000000004,2.0,7.0,6.576754126063192
5497,CHEMBL1257431,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cc(C(N)=O)ccc3Cl)CC2)ncc1Br,active,555.8640000000003,5.353120000000004,2.0,7.0,6.0
5498,CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,435.2850000000001,4.717400000000002,2.0,7.0,7.721246399047171
5499,CHEMBL1257545,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Cl,active,476.9680000000002,4.590620000000003,2.0,7.0,7.886056647693163
5500,CHEMBL1257664,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1F,active,460.5130000000002,4.076320000000003,2.0,7.0,7.853871964321762
5501,CHEMBL1257665,Cc1cnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)nc1Oc1c(C)cc(C#N)cc1C,active,456.5500000000003,4.2456400000000025,2.0,7.0,7.823908740944319
5502,CHEMBL1257787,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1C(F)(F)F,active,510.5200000000002,4.956020000000003,2.0,7.0,7.3872161432802645
5503,CHEMBL1257788,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1N,active,457.53800000000024,3.519420000000001,3.0,8.0,7.769551078621726
5504,CHEMBL1257904,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1[N+](=O)[O-],active,487.52000000000027,3.8454200000000016,2.0,9.0,7.1938200260161125
5505,CHEMBL1257905,Cc1cc(C#N)cc(Cl)c1Oc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1,active,462.9410000000003,4.282200000000003,2.0,7.0,8.096910013008056
5506,CHEMBL1258015,Cc1cc(C#N)cc(Cl)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,541.8370000000002,5.044700000000003,2.0,7.0,7.552841968657781
5507,CHEMBL1258016,Cc1cc(C#N)cc(Cl)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Cl,active,497.3860000000003,4.935600000000003,2.0,7.0,7.698970004336019
5508,CHEMBL1258135,Cc1cnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)nc1Oc1c(C)cc(C#N)cc1Cl,active,476.9680000000003,4.590620000000003,2.0,7.0,8.221848749616356
5509,CHEMBL1258136,COc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1,active,458.52200000000033,3.6374000000000013,2.0,8.0,7.7447274948966935
5510,CHEMBL1258249,COc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,537.4180000000002,4.399900000000002,2.0,8.0,7.251811972993799
5511,CHEMBL1258250,COc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Cl,active,492.9670000000002,4.290800000000003,2.0,8.0,7.721246399047171
5512,CHEMBL1258363,COc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1C,active,472.54900000000026,3.945820000000002,2.0,8.0,7.6777807052660805
5513,CHEMBL1258364,Cc1cc(C#N)cc(F)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,525.3820000000003,4.530400000000003,2.0,7.0,8.221848749616356
5514,CHEMBL1258477,Cc1cc(C#N)cc(C)c1Nc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1,active,441.53900000000027,3.8885200000000015,3.0,7.0,7.638272163982407
5515,CHEMBL1258478,Cc1cc(C#N)cc(C)c1Nc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,520.4350000000002,4.651020000000003,3.0,7.0,7.721246399047171
5516,CHEMBL1255604,Cc1cc(C#N)cc(Cl)c1Nc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1,active,461.95700000000033,4.233500000000003,3.0,7.0,7.443697499232712
5517,CHEMBL1258589,Cc1cc(C#N)cc(Cl)c1Nc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,540.8530000000003,4.996000000000003,3.0,7.0,7.823908740944319
5518,CHEMBL1171516,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccccc3)CC2)ncc1Br,active,478.3940000000001,5.600820000000004,1.0,6.0,6.476253533188435
5519,CHEMBL1233738,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)n1,active,478.57800000000026,3.4857200000000015,2.0,8.0,6.0
5520,CHEMBL1258587,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(S(N)(=O)=O)c3)CC2)ncc1Br,active,557.4740000000002,4.2482200000000025,2.0,8.0,6.978810700930062
5521,CHEMBL1258588,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(S(N)(=O)=O)c3)CC2)n1,active,478.57800000000026,3.4857200000000015,2.0,8.0,6.7121982700697735
5522,CHEMBL1258698,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,521.4190000000002,4.699720000000003,2.0,7.0,7.154901959985743
5523,CHEMBL1258814,Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1,active,442.52300000000025,3.9372200000000017,2.0,7.0,7.468521082957745
5524,CHEMBL1258930,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(S(C)(=O)=O)c3)CC2)ncc1Br,active,556.4860000000002,5.004320000000005,1.0,8.0,6.080398976215889
5525,CHEMBL1257431,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cc(C(N)=O)ccc3Cl)CC2)ncc1Br,active,555.8640000000003,5.353120000000004,2.0,7.0,6.058488567365597
5526,CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,active,435.2850000000001,4.717400000000002,2.0,7.0,6.966576244513051
5527,CHEMBL1257545,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Cl,active,476.9680000000002,4.590620000000003,2.0,7.0,6.692503962086787
5528,CHEMBL1257664,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1F,active,460.5130000000002,4.076320000000003,2.0,7.0,7.455931955649724
5529,CHEMBL1257788,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1N,active,457.53800000000024,3.519420000000001,3.0,8.0,6.928117992693875
5530,CHEMBL1258015,Cc1cc(C#N)cc(Cl)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,541.8370000000002,5.044700000000003,2.0,7.0,6.384049948343599
5531,CHEMBL1258016,Cc1cc(C#N)cc(Cl)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Cl,active,497.3860000000003,4.935600000000003,2.0,7.0,7.318758762624412
5532,CHEMBL1258136,COc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1,active,458.52200000000033,3.6374000000000013,2.0,8.0,7.1938200260161125
5533,CHEMBL1258250,COc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Cl,active,492.9670000000002,4.290800000000003,2.0,8.0,6.995678626217358
5534,CHEMBL1258363,COc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1C,active,472.54900000000026,3.945820000000002,2.0,8.0,7.180456064458132
5535,CHEMBL1258364,Cc1cc(C#N)cc(F)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,525.3820000000003,4.530400000000003,2.0,7.0,7.5376020021010435
5536,CHEMBL1258478,Cc1cc(C#N)cc(C)c1Nc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,520.4350000000002,4.651020000000003,3.0,7.0,7.1249387366083
5537,CHEMBL1258589,Cc1cc(C#N)cc(Cl)c1Nc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br,active,540.8530000000003,4.996000000000003,3.0,7.0,7.376750709602099
